document_id,equipment_id,eqnet_equipment_id,org_name,prefecture_before,prefecture_after,region_before,region_after,prefecture_source,match_mode,matched_org_name
eqnet-1347,eqnet-1347,1347,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1348,eqnet-1348,1348,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1349,eqnet-1349,1349,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1350,eqnet-1350,1350,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1351,eqnet-1351,1351,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1352,eqnet-1352,1352,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1353,eqnet-1353,1353,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1354,eqnet-1354,1354,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1355,eqnet-1355,1355,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1358,eqnet-1358,1358,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1360,eqnet-1360,1360,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1362,eqnet-1362,1362,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1363,eqnet-1363,1363,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1364,eqnet-1364,1364,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1366,eqnet-1366,1366,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1367,eqnet-1367,1367,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1368,eqnet-1368,1368,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1369,eqnet-1369,1369,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1370,eqnet-1370,1370,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1371,eqnet-1371,1371,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1372,eqnet-1372,1372,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1373,eqnet-1373,1373,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1374,eqnet-1374,1374,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1375,eqnet-1375,1375,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1376,eqnet-1376,1376,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1377,eqnet-1377,1377,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1379,eqnet-1379,1379,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1381,eqnet-1381,1381,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1382,eqnet-1382,1382,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1383,eqnet-1383,1383,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1384,eqnet-1384,1384,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1385,eqnet-1385,1385,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1386,eqnet-1386,1386,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1387,eqnet-1387,1387,名古屋大学 医学教育研究支援センター分析機器部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1394,eqnet-1394,1394,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1395,eqnet-1395,1395,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1397,eqnet-1397,1397,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1398,eqnet-1398,1398,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-14,eqnet-14,14,山形大学 農学部,,山形県,,東北,eqnet_org_map,prefix,山形大学
eqnet-1400,eqnet-1400,1400,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1401,eqnet-1401,1401,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1402,eqnet-1402,1402,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1403,eqnet-1403,1403,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1404,eqnet-1404,1404,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1406,eqnet-1406,1406,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1407,eqnet-1407,1407,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1409,eqnet-1409,1409,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1411,eqnet-1411,1411,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1412,eqnet-1412,1412,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1414,eqnet-1414,1414,名古屋大学 ナショナルコンポジットセンター,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1415,eqnet-1415,1415,名古屋大学 ナショナルコンポジットセンター,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1416,eqnet-1416,1416,名古屋大学 ナショナルコンポジットセンター,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1417,eqnet-1417,1417,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1418,eqnet-1418,1418,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1420,eqnet-1420,1420,名古屋大学 大学院工学研究科,,愛知県,,中部,eqnet_org_map,prefix,名古屋大学
eqnet-1423,eqnet-1423,1423,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1424,eqnet-1424,1424,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1425,eqnet-1425,1425,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1428,eqnet-1428,1428,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1429,eqnet-1429,1429,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1431,eqnet-1431,1431,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1432,eqnet-1432,1432,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1433,eqnet-1433,1433,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1434,eqnet-1434,1434,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1435,eqnet-1435,1435,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1437,eqnet-1437,1437,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1438,eqnet-1438,1438,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1439,eqnet-1439,1439,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1441,eqnet-1441,1441,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-1664,eqnet-1664,1664,岡山大学 自然生命科学研究支援センター,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1666,eqnet-1666,1666,岡山大学 自然生命科学研究支援センター,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1667,eqnet-1667,1667,岡山大学 自然生命科学研究支援センター,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1668,eqnet-1668,1668,岡山大学 自然生命科学研究支援センター,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1669,eqnet-1669,1669,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1670,eqnet-1670,1670,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1671,eqnet-1671,1671,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1672,eqnet-1672,1672,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1673,eqnet-1673,1673,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1674,eqnet-1674,1674,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1675,eqnet-1675,1675,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1676,eqnet-1676,1676,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1677,eqnet-1677,1677,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1678,eqnet-1678,1678,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1679,eqnet-1679,1679,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1680,eqnet-1680,1680,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1681,eqnet-1681,1681,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1682,eqnet-1682,1682,岡山大学 医歯薬学域,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1683,eqnet-1683,1683,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1684,eqnet-1684,1684,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1685,eqnet-1685,1685,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1686,eqnet-1686,1686,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1687,eqnet-1687,1687,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1688,eqnet-1688,1688,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1689,eqnet-1689,1689,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1690,eqnet-1690,1690,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1691,eqnet-1691,1691,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1692,eqnet-1692,1692,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1693,eqnet-1693,1693,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1694,eqnet-1694,1694,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1695,eqnet-1695,1695,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1696,eqnet-1696,1696,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1697,eqnet-1697,1697,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1698,eqnet-1698,1698,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1699,eqnet-1699,1699,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1700,eqnet-1700,1700,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1701,eqnet-1701,1701,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1702,eqnet-1702,1702,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1703,eqnet-1703,1703,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1704,eqnet-1704,1704,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1705,eqnet-1705,1705,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1706,eqnet-1706,1706,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1707,eqnet-1707,1707,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1708,eqnet-1708,1708,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1709,eqnet-1709,1709,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1710,eqnet-1710,1710,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1711,eqnet-1711,1711,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1712,eqnet-1712,1712,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1713,eqnet-1713,1713,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1714,eqnet-1714,1714,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1715,eqnet-1715,1715,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1716,eqnet-1716,1716,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1717,eqnet-1717,1717,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1718,eqnet-1718,1718,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-1719,eqnet-1719,1719,岡山大学 惑星物質研究所,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
