doc_id,equipment_id,name,org_name,eqnet_equipment_id,status,before_general,before_detail,new_general,new_detail,category_changed,fallback
eqnet-4794,eqnet-4794,(霞)C1000 Touchサーマルサイクラー,広島大学 自然科学研究支援開発センター 機器共用・分析部門 シーケンサー,4794,matched,EQNET設備,,遺伝子・ゲノム,サーマルサイクラー(PCR),True,False
eqnet-4795,eqnet-4795,自動埋込機(IMT社 Agora X),鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,4795,matched,EQNET設備,,電子顕微鏡および関連機器,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),True,False
eqnet-4797,eqnet-4797,ピッピンパルス,広島大学 自然科学研究支援開発センター 機器共用・分析部門 シーケンサー,4797,matched,EQNET設備,,電気泳動装置,ゲル・等電点電気泳動装置,True,False
eqnet-480,eqnet-480,核磁気共鳴装置300MHz Varian Gemini300,長崎大学 研究開発推進機構,480,matched,EQNET設備,,核磁気共鳴装置(NMR),300MHz NMR装置,True,False
eqnet-4800,eqnet-4800,Ag線源PDF計測装置 Ag-SmartLab(リガク),島根大学 材料エネルギー学部 材料エネルギー学科 材料エネルギー学科,4800,matched,EQNET設備,,構造解析/元素分析,X線回折装置(XRD),True,False
eqnet-4801,eqnet-4801,γ線測定装置(Well),琉球大学 研究基盤統括センター 機器分析施設,4801,matched,EQNET設備,,専用測定装置,放射線・RI(放射性同位体)関連,True,False
eqnet-4802,eqnet-4802,ガスクロマトグラフ 水素炎イオン化検出器(GC-2010),琉球大学 研究基盤統括センター 機器分析施設,4802,matched,EQNET設備,,分離分析装置,ガスクロマトグラフ(GC),True,False
eqnet-4803,eqnet-4803,超高速液体クロマトグラフ-質量分析計(Orbitrap Exploris 240),琉球大学 研究基盤統括センター 機器分析施設,4803,matched,EQNET設備,,質量分析装置(MS),LC-MS/LC-MS-MS(フーリエ変換型),True,False
eqnet-4804,eqnet-4804,"透過型電子顕微鏡(TEM; JEOL, JEM-F200)",北見工業大学 機関管理者 機関管理者1(管理者・事務担当者),4804,matched,EQNET設備,,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),True,False
eqnet-4805,eqnet-4805,"走査型電子顕微鏡(SEM; JEOL, JSM-IT800)",北見工業大学 機関管理者 機関管理者1(管理者・事務担当者),4805,matched,EQNET設備,,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),True,False
eqnet-4807,eqnet-4807,ルミノ・イメージアナライザー(GEヘルスケア:ImageQuant 800),岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,4807,matched,EQNET設備,,画像撮影/解析,化学発光・蛍光撮影装置(CCDカメラタイプ),True,False
eqnet-4808,eqnet-4808,ライブセルイメージャー(レビティジャパン:MuviCyte),岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,4808,matched,EQNET設備,,画像撮影/解析,その他,True,False
eqnet-481,eqnet-481,核磁気共鳴装置400MHz JEOL JNM-ECZ400R,長崎大学 研究開発推進機構,481,matched,EQNET設備,,核磁気共鳴装置(NMR),400MHz NMR装置,True,False
eqnet-4811,eqnet-4811,純水・超純水製造システム(メルク社:Milli-Q IQ7005),岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,4811,matched,EQNET設備,,その他,その他,True,False
eqnet-4812,eqnet-4812,高分解能原子吸光分析装置(アナリティクイエナ ContrAA300),宇都宮大学 研究推進機構 機器分析センター 管理室,4812,matched,EQNET設備,,構造解析/元素分析,原子吸光光度計,True,False
eqnet-4813,eqnet-4813,オートクレーブ(トミー精工:SX700),岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,4813,matched,EQNET設備,,培養/恒温恒湿度器/滅菌機機,オートクレーブ,True,False
eqnet-4814,eqnet-4814,超音波ピペット洗浄器(ヤマト科学 AW-31 291704),岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,4814,matched,EQNET設備,,その他,その他,True,False
eqnet-4817,eqnet-4817,粉末X線回折装置(XRD),鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,4817,matched,EQNET設備,,構造解析/元素分析,X線回折装置(XRD),True,False
eqnet-4818,eqnet-4818,リアルタイムPCR(QuantStudio 6 Pro),鳥取大学 研究推進機構 研究基盤センター 遺伝子管理部門,4818,matched,EQNET設備,,遺伝子・ゲノム,リアルタイムPCR装置,True,False
eqnet-4819,eqnet-4819,電界放出型走査電子顕微鏡 カールツァイス ZEISS GeminiSEM360,山口大学 共同獣医学部,4819,matched,EQNET設備,,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),True,False
eqnet-482,eqnet-482,共焦点レーザー顕微鏡 Carl Zeiss LSM710,長崎大学 研究開発推進機構,482,matched,EQNET設備,,光学顕微鏡/病理,共焦点顕微鏡(Confocal microscopy),True,False
eqnet-4821,eqnet-4821,オールインワン共焦点レーザー顕微鏡システム Leica Microsystems Microhub Mica,山口大学 共同獣医学部,4821,matched,EQNET設備,,光学顕微鏡/病理,共焦点顕微鏡(Confocal microscopy),True,False
eqnet-4822,eqnet-4822,脳波・心拍変動解析一式 インタークロス ミニチュアDAQターミナル intrcross-415 他,山口大学 工学部 ものづくり創成センター,4822,matched,EQNET設備,,専用測定装置,その他,True,False
eqnet-4823,eqnet-4823,発光イメージングシステム PerkinElmer SPBL-BM-T2,山口大学 総合科学実験センター 生命科学実験施設,4823,matched,EQNET設備,,画像撮影/解析,化学発光・蛍光撮影装置(CCDカメラタイプ),True,False
eqnet-4824,eqnet-4824,多光子励起顕微鏡 Nikon A1R-MPNiE,山口大学 総合科学実験センター 生命科学実験施設,4824,matched,EQNET設備,,光学顕微鏡/病理,多光子励起レーザ走査型顕微鏡,True,False
eqnet-4825,eqnet-4825,小型実験動物用3DマイクロX線CT Rigaku CosmoScanGXII,山口大学 総合科学実験センター 生命科学実験施設,4825,matched,EQNET設備,,画像撮影/解析,"核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET",True,False
eqnet-4826,eqnet-4826,透過型電子顕微鏡 Thermo Fisher Scientific (FEI) Tecnai G2 Spirit BioTWIN,山口大学 総合科学実験センター 生体分析実験施設,4826,matched,EQNET設備,,電子顕微鏡および関連機器,透過型電子顕微鏡 (TEM),True,False
eqnet-4827,eqnet-4827,走査型電子顕微鏡 Thermo Fisher Scientific (FEI) Quanta3D FEG,山口大学 総合科学実験センター 生体分析実験施設,4827,matched,EQNET設備,,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),True,False
eqnet-4828,eqnet-4828,共焦点レーザー顕微鏡 Leica Microsystems STELLARIS 8,山口大学 総合科学実験センター 生体分析実験施設,4828,matched,EQNET設備,,光学顕微鏡/病理,共焦点顕微鏡(Confocal microscopy),True,False
eqnet-4829,eqnet-4829,走査型電子顕微鏡 日本電子 JSM-IT800 SHL,山口大学 総合科学実験センター 生体分析実験施設,4829,matched,EQNET設備,,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),True,False
eqnet-4830,eqnet-4830,クライオスタット Leica Biosystems CM1900,山口大学 総合科学実験センター 生体分析実験施設,4830,matched,EQNET設備,,その他,その他,True,False
eqnet-4831,eqnet-4831,空間的シングルセル解析装置 Akoya CODEXシステム (Phenocycler),山口大学 総合科学実験センター 生体分析実験施設,4831,matched,EQNET設備,,その他,その他,True,False
eqnet-4832,eqnet-4832,ウルトラミクロトーム Leica Microsystems EM UC7iシステム,山口大学 総合科学実験センター 生体分析実験施設,4832,matched,EQNET設備,,電子顕微鏡および関連機器,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),True,False
eqnet-4833,eqnet-4833,スパッタコーター Leica Microsystems EM ACE600システム2,山口大学 総合科学実験センター 生体分析実験施設,4833,matched,EQNET設備,,成膜・蒸着・膜厚測定,真空蒸着・スパッタ(vac. coater・Sputter),True,False
eqnet-4834,eqnet-4834,3D画像処理ソフトウェア マックスネット Dragonfly,山口大学 総合科学実験センター 生体分析実験施設,4834,matched,EQNET設備,,その他,その他,True,False
eqnet-4835,eqnet-4835,クライオスタット ライカマイクロシステムズ CM1950,山口大学 総合科学実験センター 生体分析実験施設,4835,matched,EQNET設備,,その他,その他,True,False
eqnet-4837,eqnet-4837,凝縮装置付きSQUID(米国カンタム・デザイン社MPMS-SQUID DC 磁気特性測定システム),岡山大学 自然生命科学研究支援センター 分析計測分野 分析計測分野8748,4837,matched,EQNET設備,,物性計測/成分分析,"磁気特性測定装置(SQUID, VSM)",True,False
eqnet-4838,eqnet-4838,走査電子顕微鏡(日立ハイテク・FlexSEM 1000 II),横浜国立大学 研究推進機構 機器分析評価センター 機器分析評価室,4838,matched,EQNET設備,,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),True,False
eqnet-4839,eqnet-4839,Gene Pulser Xcell コンプリートシステム(Bio-Rad),岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,4839,matched,EQNET設備,,その他,その他,True,False
eqnet-484,eqnet-484,X線回折装置システム XtaLAB Synergy-R,長崎大学 研究開発推進機構,484,matched,EQNET設備,,構造解析/元素分析,X線回折装置(XRD),True,False
eqnet-4841,eqnet-4841,(霞)次世代シーケンサー Miseq(イルミナ社・MS-J-001)(基礎棟6階),広島大学 自然科学研究支援開発センター 機器共用・分析部門 シーケンサー,4841,matched,EQNET設備,,遺伝子・ゲノム,DNAシーケンサー(NGS),True,False
eqnet-4842,eqnet-4842,永久磁石式3次元地震波加振計測総合システム,広島大学 先進理工系科学研究科 建築学プログラム 建築構造力学,4842,matched,EQNET設備,,土木・建築・工学関連装置,土木・建築・工学関連装置,True,False
eqnet-485,eqnet-485,高輝度単結晶X線回折装置(湾曲IP) リガク RAPID 191R/FR-E Cu線源,大阪大学 理学研究科 技術部 分析機器測定室,485,matched,EQNET設備,,構造解析/元素分析,X線回折装置(XRD),True,False
eqnet-486,eqnet-486,走査電子顕微鏡 (日本電子(株)・JSM-6610LA型),東京科学大学 オープンファシリティセンター すずかけ台分析部門,486,matched,EQNET設備,,電子顕微鏡および関連機器,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),True,False
eqnet-487,eqnet-487,核磁気共鳴装置 (Bruker biospin・AVANCE III 400A型),東京科学大学 オープンファシリティセンター 研究基盤戦略室 ファシリティステーション部門,487,matched,EQNET設備,,核磁気共鳴装置(NMR),400MHz NMR装置,True,False
eqnet-489,eqnet-489,ESI-TOF-MS(ブルカー・micrOTOF II),東京科学大学 オープンファシリティセンター すずかけ台分析部門,489,matched,EQNET設備,,質量分析装置(MS),ハイブリッドTOF-MS,True,False
eqnet-4890,eqnet-4890,16本キャピラリーDNAシーケンサー(Applied Biosystems社(現・Thermo Fisher Scientific社)3130xl Genetic Analyzer),神戸大学 研究基盤センター アイソトープ部門,4890,matched,EQNET設備,,遺伝子・ゲノム,DNAシーケンサー(NGS),True,False
eqnet-4891,eqnet-4891,4本キャピラリーDNAシーケンサー(Applied Biosystems社(現・Thermo Fisher Scientific社)3130 Genetic Analyzer ),神戸大学 研究基盤センター アイソトープ部門,4891,matched,EQNET設備,,遺伝子・ゲノム,DNAシーケンサー(NGS),True,False
eqnet-4892,eqnet-4892,4本キャピラリーDNAシーケンサー(Thermo Fisher Scientific社 SeqStudio Genetic Analyzer ),神戸大学 研究基盤センター アイソトープ部門,4892,matched,EQNET設備,,遺伝子・ゲノム,DNAシーケンサー(NGS),True,False
eqnet-4893,eqnet-4893,8本キャピラリーDNAシーケンサー(Thermo Fisher Scientific社 SeqStudio 8 Flex Genetic Analyzer ),神戸大学 研究基盤センター アイソトープ部門,4893,matched,EQNET設備,,遺伝子・ゲノム,DNAシーケンサー(NGS),True,False
eqnet-4896,eqnet-4896,GM型放射能測定装置(アロカ株式会社 JDC-125),神戸大学 研究基盤センター アイソトープ部門,4896,matched,EQNET設備,,専用測定装置,放射線・RI(放射性同位体)関連,True,False
eqnet-4897,eqnet-4897,インキュベーター(東京理化器械株式会社 LTI-601ED),神戸大学 研究基盤センター アイソトープ部門,4897,matched,EQNET設備,,培養/恒温恒湿度器/滅菌機機,微生物培養,True,False
eqnet-4898,eqnet-4898,インキュベーター(冷凍機付)(三洋電機バイオメディカ株式会社(現・PHC株式会社)MIR-253)(1),神戸大学 研究基盤センター アイソトープ部門,4898,matched,EQNET設備,,培養/恒温恒湿度器/滅菌機機,微生物培養,True,False
eqnet-4899,eqnet-4899,インキュベーター(冷凍機付)(三洋電機バイオメディカ株式会社(現・PHC株式会社)MIR-253)(2),神戸大学 研究基盤センター アイソトープ部門,4899,matched,EQNET設備,,培養/恒温恒湿度器/滅菌機機,微生物培養,True,False
eqnet-490,eqnet-490,微量成分解析装置 (Waters 社製・ Synapt G2),山形大学 農学部,490,matched,EQNET設備,,質量分析装置(MS),LC-MS/LC-MS-MS(ハイブリッド),True,False
eqnet-4900,eqnet-4900,カロリーメーター(スペクトリス株式会社 MicroCal iTC200),神戸大学 研究基盤センター アイソトープ部門,4900,matched,EQNET設備,,熱分析・熱測定装置,熱分析・熱測定装置,True,False
