eqnet_equipment_id,large_category_id,large_category_name,category_id,category_name_raw,category_small_name,equipment_count_hint,source_total,candidate_count,has_conflict
3424,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
3425,50,専用測定装置,62,放射線・RI(放射性同位体)関連 (83 台),放射線・RI(放射性同位体)関連,83,83,1,False
3426,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
3427,10,核磁気共鳴装置(NMR),16,400MHz NMR装置 (50 台),400MHz NMR装置,50,50,1,False
3428,26,光分析装置,27,X線光電子分光分析装置(XPS、ESCA) (20 台),X線光電子分光分析装置(XPS、ESCA),20,20,1,False
3432,168,遺伝子・ゲノム,177,その他 (15 台),その他,15,15,1,False
3435,168,遺伝子・ゲノム,173,サーマルサイクラー(PCR) (20 台),サーマルサイクラー(PCR),20,20,1,False
3436,168,遺伝子・ゲノム,173,サーマルサイクラー(PCR) (20 台),サーマルサイクラー(PCR),20,20,1,False
3446,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
3447,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
3448,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
3449,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
3451,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
3452,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
3453,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
3454,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
3455,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
3457,3,その他,6,その他 (235 台),その他,235,235,1,False
3459,3,その他,6,その他 (235 台),その他,235,235,1,False
3460,3,その他,6,その他 (235 台),その他,235,235,1,False
3461,3,その他,6,その他 (235 台),その他,235,235,1,False
3462,10,核磁気共鳴装置(NMR),24,800MHz NMR装置 (6 台),800MHz NMR装置,6,6,1,False
3463,39,構造解析/元素分析,40,ICP/MS (15 台),ICP/MS,15,15,1,False
3464,93,遠心/粉砕/加熱機器,95,マイクロウェーブ反応装置 (2 台),マイクロウェーブ反応装置,2,2,1,False
3465,50,専用測定装置,61,表面粗さ・表面形状測定器 (15 台),表面粗さ・表面形状測定器,15,15,1,False
3467,83,分離分析装置,84,ガスクロマトグラフ(GC) (13 台),ガスクロマトグラフ(GC),13,13,1,False
3468,83,分離分析装置,84,ガスクロマトグラフ(GC) (13 台),ガスクロマトグラフ(GC),13,13,1,False
3469,83,分離分析装置,84,ガスクロマトグラフ(GC) (13 台),ガスクロマトグラフ(GC),13,13,1,False
3470,83,分離分析装置,84,ガスクロマトグラフ(GC) (13 台),ガスクロマトグラフ(GC),13,13,1,False
3471,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
3472,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
3473,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
3474,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
3475,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
3476,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
3477,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
3478,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
3479,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
3480,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
3481,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
3482,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
3483,39,構造解析/元素分析,42,X線回折装置(XRD) (102 台),X線回折装置(XRD),102,102,1,False
3484,39,構造解析/元素分析,42,X線回折装置(XRD) (102 台),X線回折装置(XRD),102,102,1,False
3485,39,構造解析/元素分析,42,X線回折装置(XRD) (102 台),X線回折装置(XRD),102,102,1,False
3486,39,構造解析/元素分析,48,"粉末・薄膜X線回折、小角散乱(XRD, SAXS) (37 台)","粉末・薄膜X線回折、小角散乱(XRD, SAXS)",37,37,1,False
3487,39,構造解析/元素分析,44,蛍光X線装置 (37 台),蛍光X線装置,37,37,1,False
3488,39,構造解析/元素分析,41,ICP発光分析装置 (27 台),ICP発光分析装置,27,27,1,False
3489,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
3490,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
3491,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
3492,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
3493,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
3494,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
3495,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
3496,26,光分析装置,28,蛍光分光装置(FL) (26 台),蛍光分光装置(FL),26,26,1,False
3497,26,光分析装置,27,X線光電子分光分析装置(XPS、ESCA) (20 台),X線光電子分光分析装置(XPS、ESCA),20,20,1,False
3498,26,光分析装置,27,X線光電子分光分析装置(XPS、ESCA) (20 台),X線光電子分光分析装置(XPS、ESCA),20,20,1,False
3499,10,核磁気共鳴装置(NMR),16,400MHz NMR装置 (50 台),400MHz NMR装置,50,50,1,False
3500,130,質量分析装置(MS),132,LC-MS/LC-MS-MS (23 台),LC-MS/LC-MS-MS,23,23,1,False
3501,142,熱分析・熱測定装置,143,熱分析・熱測定装置 (59 台),熱分析・熱測定装置,59,59,1,False
3502,142,熱分析・熱測定装置,143,熱分析・熱測定装置 (59 台),熱分析・熱測定装置,59,59,1,False
3503,39,構造解析/元素分析,45,元素分析関連製品 (47 台),元素分析関連製品,47,47,1,False
3504,39,構造解析/元素分析,46,原子吸光光度計 (9 台),原子吸光光度計,9,9,1,False
3505,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
3506,144,光学顕微鏡/病理,145,デジタルマイクロスコープ (15 台),デジタルマイクロスコープ,15,15,1,False
3507,50,専用測定装置,61,表面粗さ・表面形状測定器 (15 台),表面粗さ・表面形状測定器,15,15,1,False
3508,188,成膜・蒸着・膜厚測定,190,真空蒸着・スパッタ(vac. coater・Sputter) (50 台),真空蒸着・スパッタ(vac. coater・Sputter),50,50,1,False
3509,188,成膜・蒸着・膜厚測定,190,真空蒸着・スパッタ(vac. coater・Sputter) (50 台),真空蒸着・スパッタ(vac. coater・Sputter),50,50,1,False
3510,188,成膜・蒸着・膜厚測定,190,真空蒸着・スパッタ(vac. coater・Sputter) (50 台),真空蒸着・スパッタ(vac. coater・Sputter),50,50,1,False
3511,188,成膜・蒸着・膜厚測定,190,真空蒸着・スパッタ(vac. coater・Sputter) (50 台),真空蒸着・スパッタ(vac. coater・Sputter),50,50,1,False
3512,157,電子顕微鏡および関連機器,164,"微細加工装置(EB, FIB他) (73 台)","微細加工装置(EB, FIB他)",73,73,1,False
3513,3,その他,4,プリンター (11 台),プリンター,11,11,1,False
3515,142,熱分析・熱測定装置,143,熱分析・熱測定装置 (59 台),熱分析・熱測定装置,59,59,1,False
3516,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3517,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3518,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3519,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3520,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3521,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3522,144,光学顕微鏡/病理,145,デジタルマイクロスコープ (15 台),デジタルマイクロスコープ,15,15,1,False
3523,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3524,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3525,69,電気泳動装置,70,キャピラリー電気泳動装置 (13 台),キャピラリー電気泳動装置,13,13,1,False
3526,120,培養/恒温恒湿度器/滅菌機機,123,回転/振とう培養器 (16 台),回転/振とう培養器,16,16,1,False
3527,3,その他,6,その他 (235 台),その他,235,235,1,False
3528,144,光学顕微鏡/病理,146,蛍光顕微鏡 (40 台),蛍光顕微鏡,40,40,1,False
3529,3,その他,6,その他 (235 台),その他,235,235,1,False
3530,3,その他,6,その他 (235 台),その他,235,235,1,False
3532,3,その他,6,その他 (235 台),その他,235,235,1,False
3533,168,遺伝子・ゲノム,174,リアルタイムPCR装置 (40 台),リアルタイムPCR装置,40,40,1,False
3534,178,実験施設,185,その他 (36 台),その他,36,36,1,False
3535,3,その他,6,その他 (235 台),その他,235,235,1,False
3536,168,遺伝子・ゲノム,174,リアルタイムPCR装置 (40 台),リアルタイムPCR装置,40,40,1,False
3537,93,遠心/粉砕/加熱機器,99,超遠心分離機 (32 台),超遠心分離機,32,32,1,False
3538,168,遺伝子・ゲノム,177,その他 (15 台),その他,15,15,1,False
3539,3,その他,6,その他 (235 台),その他,235,235,1,False
3540,103,保管/収納,104,超低温フリーザー (6 台),超低温フリーザー,6,6,1,False
3541,168,遺伝子・ゲノム,177,その他 (15 台),その他,15,15,1,False
3542,3,その他,6,その他 (235 台),その他,235,235,1,False
3543,3,その他,6,その他 (235 台),その他,235,235,1,False
3544,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3545,83,分離分析装置,89,その他 (5 台),その他,5,5,1,False
3546,26,光分析装置,38,その他 (14 台),その他,14,14,1,False
3547,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3548,74,物性計測/成分分析,82,その他 (13 台),その他,13,13,1,False
3549,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
3554,26,光分析装置,37,発光・蛍光光度計 (6 台),発光・蛍光光度計,6,6,1,False
3555,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
3559,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
3560,144,光学顕微鏡/病理,155,染色/包埋/ミクロトーム (30 台),染色/包埋/ミクロトーム,30,30,1,False
3561,168,遺伝子・ゲノム,173,サーマルサイクラー(PCR) (20 台),サーマルサイクラー(PCR),20,20,1,False
3564,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
3565,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
3566,83,分離分析装置,87,イオンクロマトグラフ(HPLC) (9 台),イオンクロマトグラフ(HPLC),9,9,1,False
3569,166,半導体製造関連装置,167,半導体製造関連装置 (98 台),半導体製造関連装置,98,98,1,False
3570,144,光学顕微鏡/病理,145,デジタルマイクロスコープ (15 台),デジタルマイクロスコープ,15,15,1,False
3571,144,光学顕微鏡/病理,145,デジタルマイクロスコープ (15 台),デジタルマイクロスコープ,15,15,1,False
3572,144,光学顕微鏡/病理,145,デジタルマイクロスコープ (15 台),デジタルマイクロスコープ,15,15,1,False
3573,50,専用測定装置,61,表面粗さ・表面形状測定器 (15 台),表面粗さ・表面形状測定器,15,15,1,False
3574,166,半導体製造関連装置,167,半導体製造関連装置 (98 台),半導体製造関連装置,98,98,1,False
3575,50,専用測定装置,61,表面粗さ・表面形状測定器 (15 台),表面粗さ・表面形状測定器,15,15,1,False
3576,3,その他,6,その他 (235 台),その他,235,235,1,False
3577,3,その他,6,その他 (235 台),その他,235,235,1,False
3578,166,半導体製造関連装置,167,半導体製造関連装置 (98 台),半導体製造関連装置,98,98,1,False
3579,3,その他,6,その他 (235 台),その他,235,235,1,False
3580,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
3582,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
3583,3,その他,6,その他 (235 台),その他,235,235,1,False
3584,142,熱分析・熱測定装置,143,熱分析・熱測定装置 (59 台),熱分析・熱測定装置,59,59,1,False
3585,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
3586,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
